"","date","Price","Quantity","Indicator","latitude","longitude","elev","ws","wd","air_temp","atmos_pres","visibility","dew_point","RH","ceil_hgt","precip_6","season","weekday","month","day","month_name","hour"
"11433",2021-08-27 04:30:00,97.91,6879.23,"Before",-33.9,151.1166666,3,5.1,220,19.2,NA,NA,1.2,30.136040332168,NA,NA,"winter (JJA)","Friday","08","27","Aug","04"
"11434",2021-08-27 05:00:00,94.66,6948.14,"Before",-33.9,151.1166666,3,4.6,250,18.3,NA,NA,-0.5,28.2025874651114,NA,0,"winter (JJA)","Friday","08","27","Aug","05"
"11435",2021-08-27 05:30:00,98.84,7196.19,"Before",-33.9,151.1166666,3,4.6,250,18.3,NA,NA,-0.5,28.2025874651114,NA,0,"winter (JJA)","Friday","08","27","Aug","05"
"11436",2021-08-27 06:00:00,104.32,7508.6,"Before",-33.9,151.1166666,3,3.1,160,15.9,NA,NA,7.7,58.4509366554861,NA,NA,"winter (JJA)","Friday","08","27","Aug","06"
"11437",2021-08-27 06:30:00,109.58,8013.87,"Before",-33.9,151.1166666,3,3.1,160,15.9,NA,NA,7.7,58.4509366554861,NA,NA,"winter (JJA)","Friday","08","27","Aug","06"
"11438",2021-08-27 07:00:00,175.58,8375.6,"Before",-33.9,151.1166666,3,2.6,170,14.8,NA,NA,8.1,64.4318005505185,NA,NA,"winter (JJA)","Friday","08","27","Aug","07"
"11439",2021-08-27 07:30:00,114.02,8589.71,"Before",-33.9,151.1166666,3,2.6,170,14.8,NA,NA,8.1,64.4318005505185,NA,NA,"winter (JJA)","Friday","08","27","Aug","07"
"11440",2021-08-27 08:00:00,87.51,8782.95,"Before",-33.9,151.1166666,3,3.1,240,13.8,NA,NA,3.6,50.4447147508015,NA,NA,"winter (JJA)","Friday","08","27","Aug","08"
"11441",2021-08-27 08:30:00,73.86,8776.9,"Before",-33.9,151.1166666,3,3.1,240,13.8,NA,NA,3.6,50.4447147508015,NA,NA,"winter (JJA)","Friday","08","27","Aug","08"
"11442",2021-08-27 09:00:00,69.26,8534.42,"Before",-33.9,151.1166666,3,5.7,240,14.5,NA,NA,2.7,45.2518268770394,NA,NA,"winter (JJA)","Friday","08","27","Aug","09"
"11443",2021-08-27 09:30:00,52.65,8179.04,"Before",-33.9,151.1166666,3,5.7,240,14.5,NA,NA,2.7,45.2518268770394,NA,NA,"winter (JJA)","Friday","08","27","Aug","09"
"11444",2021-08-27 10:00:00,46.27,7733.03,"Before",-33.9,151.1166666,3,2.6,260,13.1,NA,NA,2.9,50.2615980657044,NA,NA,"winter (JJA)","Friday","08","27","Aug","10"
"11445",2021-08-27 10:30:00,26.82,7355.39,"Before",-33.9,151.1166666,3,2.6,260,13.1,NA,NA,2.9,50.2615980657044,NA,NA,"winter (JJA)","Friday","08","27","Aug","10"
"11446",2021-08-27 11:00:00,24.25,7052.54,"Before",-33.9,151.1166666,3,3.6,240,13.1,NA,NA,2.6,49.2094046533264,NA,0,"winter (JJA)","Friday","08","27","Aug","11"
"11447",2021-08-27 11:30:00,17.01,6914.96,"Before",-33.9,151.1166666,3,3.6,240,13.1,NA,NA,2.6,49.2094046533264,NA,0,"winter (JJA)","Friday","08","27","Aug","11"
"11448",2021-08-27 12:00:00,52.47,6881.94,"Before",-33.9,151.1166666,3,2.6,300,11.6,NA,NA,2.9,55.4522565616649,NA,NA,"winter (JJA)","Friday","08","27","Aug","12"
"11449",2021-08-27 12:30:00,57.73,6998.26,"Before",-33.9,151.1166666,3,2.6,300,11.6,NA,NA,2.9,55.4522565616649,NA,NA,"winter (JJA)","Friday","08","27","Aug","12"
"11450",2021-08-27 13:00:00,41.85,7028.49,"Before",-33.9,151.1166666,3,1.5,290,10.3,NA,NA,2.9,60.429297375116,NA,NA,"winter (JJA)","Friday","08","27","Aug","13"
"11451",2021-08-27 13:30:00,41.94,7194.79,"Before",-33.9,151.1166666,3,1.5,290,10.3,NA,NA,2.9,60.429297375116,NA,NA,"winter (JJA)","Friday","08","27","Aug","13"
"11452",2021-08-27 14:00:00,42.34,7251.43,"Before",-33.9,151.1166666,3,1,290,8.2,NA,NA,3.5,72.5185109112747,NA,NA,"winter (JJA)","Friday","08","27","Aug","14"
"11453",2021-08-27 14:30:00,36.44,7390.12,"Before",-33.9,151.1166666,3,1,290,8.2,NA,NA,3.5,72.5185109112747,NA,NA,"winter (JJA)","Friday","08","27","Aug","14"
"11454",2021-08-27 15:00:00,67.22,7586.1,"Before",-33.9,151.1166666,3,0.5,310,7.7,NA,NA,5,83.21747828621,NA,NA,"winter (JJA)","Friday","08","27","Aug","15"
"11455",2021-08-27 15:30:00,47.13,7782.99,"Before",-33.9,151.1166666,3,0.5,310,7.7,NA,NA,5,83.21747828621,NA,NA,"winter (JJA)","Friday","08","27","Aug","15"
"11456",2021-08-27 16:00:00,46.02,8036.26,"Before",-33.9,151.1166666,3,2.1,320,9.5,NA,NA,3,64.1836778203935,NA,NA,"winter (JJA)","Friday","08","27","Aug","16"
"11457",2021-08-27 16:30:00,39.73,8355.71,"Before",-33.9,151.1166666,3,2.1,320,9.5,NA,NA,3,64.1836778203935,NA,NA,"winter (JJA)","Friday","08","27","Aug","16"
"11458",2021-08-27 17:00:00,68.81,8768.07,"Before",-33.9,151.1166666,3,2.6,300,10.6,NA,NA,2.4,57.1889088443669,NA,0,"winter (JJA)","Friday","08","27","Aug","17"
"11459",2021-08-27 17:30:00,90.72,9249.67,"Before",-33.9,151.1166666,3,2.6,300,10.6,NA,NA,2.4,57.1889088443669,NA,0,"winter (JJA)","Friday","08","27","Aug","17"
"11460",2021-08-27 18:00:00,192.63,9845.25,"Before",-33.9,151.1166666,3,2.6,300,10.3,NA,NA,1.9,56.312029511603,NA,NA,"winter (JJA)","Friday","08","27","Aug","18"
"11461",2021-08-27 18:30:00,271.29,10229.72,"Before",-33.9,151.1166666,3,2.6,300,10.3,NA,NA,1.9,56.312029511603,NA,NA,"winter (JJA)","Friday","08","27","Aug","18"
"11462",2021-08-27 19:00:00,208.61,10227.58,"Before",-33.9,151.1166666,3,4.6,270,11.6,NA,NA,1.5,50.2213969628164,NA,NA,"winter (JJA)","Friday","08","27","Aug","19"
"11463",2021-08-27 19:30:00,114.43,10042.29,"Before",-33.9,151.1166666,3,4.6,270,11.6,NA,NA,1.5,50.2213969628164,NA,NA,"winter (JJA)","Friday","08","27","Aug","19"
"11464",2021-08-27 20:00:00,113.1,9867.62,"Before",-33.9,151.1166666,3,2.6,290,11.1,NA,NA,1.6,52.2778217670151,NA,NA,"winter (JJA)","Friday","08","27","Aug","20"
"11465",2021-08-27 20:30:00,98.19,9625.26,"Before",-33.9,151.1166666,3,2.6,290,11.1,NA,NA,1.6,52.2778217670151,NA,NA,"winter (JJA)","Friday","08","27","Aug","20"
"11466",2021-08-27 21:00:00,90.07,9383.23,"Before",-33.9,151.1166666,3,3.1,240,11.7,NA,NA,2.7,54.3182331326735,NA,NA,"winter (JJA)","Friday","08","27","Aug","21"
"11467",2021-08-27 21:30:00,99.19,9171.05,"Before",-33.9,151.1166666,3,3.1,240,11.7,NA,NA,2.7,54.3182331326735,NA,NA,"winter (JJA)","Friday","08","27","Aug","21"
"11468",2021-08-27 22:00:00,88.2,8919.36,"Before",-33.9,151.1166666,3,3.1,240,12.3,NA,NA,2.5,51.4874756182499,NA,NA,"winter (JJA)","Friday","08","27","Aug","22"
"11469",2021-08-27 22:30:00,108.36,8892.22,"Before",-33.9,151.1166666,3,3.1,240,12.3,NA,NA,2.5,51.4874756182499,NA,NA,"winter (JJA)","Friday","08","27","Aug","22"
"11470",2021-08-27 23:00:00,90.64,8677.79,"Before",-33.9,151.1166666,3,5.1,230,13.6,NA,NA,3.9,52.1874273748429,NA,NA,"winter (JJA)","Friday","08","27","Aug","23"
"11471",2021-08-27 23:30:00,83.24,8525.78,"Before",-33.9,151.1166666,3,5.1,230,13.6,NA,NA,3.9,52.1874273748429,NA,NA,"winter (JJA)","Friday","08","27","Aug","23"
"11472",2021-08-28 00:00:00,80.28,8393.28,"Before",-33.9,151.1166666,3,6.2,230,15,NA,NA,5,51.4642996757172,NA,NA,"winter (JJA)","Saturday","08","28","Aug","00"
"11473",2021-08-28 00:30:00,75.73,8202.37,"Before",-33.9,151.1166666,3,6.2,230,15,NA,NA,5,51.4642996757172,NA,NA,"winter (JJA)","Saturday","08","28","Aug","00"
"11474",2021-08-28 01:00:00,72.18,8023.69,"Before",-33.9,151.1166666,3,5.7,220,16,NA,NA,5.9,51.3642707153923,NA,NA,"winter (JJA)","Saturday","08","28","Aug","01"
"11475",2021-08-28 01:30:00,63,7827.66,"Before",-33.9,151.1166666,3,5.7,220,16,NA,NA,5.9,51.3642707153923,NA,NA,"winter (JJA)","Saturday","08","28","Aug","01"
"11476",2021-08-28 02:00:00,63.65,7592.35,"Before",-33.9,151.1166666,3,3.6,230,17,NA,NA,6.5,50.2244874029118,NA,NA,"winter (JJA)","Saturday","08","28","Aug","02"
"11477",2021-08-28 02:30:00,65.48,7274.14,"Before",-33.9,151.1166666,3,3.6,230,17,NA,NA,6.5,50.2244874029118,NA,NA,"winter (JJA)","Saturday","08","28","Aug","02"
"11478",2021-08-28 03:00:00,67.44,7030.01,"Before",-33.9,151.1166666,3,3.6,200,17.1,NA,NA,7.5,53.4299383851148,NA,NA,"winter (JJA)","Saturday","08","28","Aug","03"
"11479",2021-08-28 03:30:00,63.23,6831.35,"Before",-33.9,151.1166666,3,3.6,200,17.1,NA,NA,7.5,53.4299383851148,NA,NA,"winter (JJA)","Saturday","08","28","Aug","03"
"11480",2021-08-28 04:00:00,52.52,6691.95,"Before",-33.9,151.1166666,3,3.6,180,16.9,NA,NA,7,52.3010318741843,NA,NA,"winter (JJA)","Saturday","08","28","Aug","04"
"11481",2021-08-28 04:30:00,54.99,6665.8,"Before",-33.9,151.1166666,3,3.6,180,16.9,NA,NA,7,52.3010318741843,NA,NA,"winter (JJA)","Saturday","08","28","Aug","04"
"11482",2021-08-28 05:00:00,54.38,6660.09,"Before",-33.9,151.1166666,3,3.1,160,16.7,NA,NA,8.1,57.0746753101812,NA,0,"winter (JJA)","Saturday","08","28","Aug","05"
"11483",2021-08-28 05:30:00,59.52,6804.74,"Before",-33.9,151.1166666,3,3.1,160,16.7,NA,NA,8.1,57.0746753101812,NA,0,"winter (JJA)","Saturday","08","28","Aug","05"
"11484",2021-08-28 06:00:00,53.1,6972.27,"Before",-33.9,151.1166666,3,4.6,130,15.5,NA,NA,8,61.1920701516461,NA,NA,"winter (JJA)","Saturday","08","28","Aug","06"
"11485",2021-08-28 06:30:00,59.72,7239.27,"Before",-33.9,151.1166666,3,4.6,130,15.5,NA,NA,8,61.1920701516461,NA,NA,"winter (JJA)","Saturday","08","28","Aug","06"
"11486",2021-08-28 07:00:00,62.6,7427.05,"Before",-33.9,151.1166666,3,3.1,150,15.4,NA,NA,8.6,64.1246793443041,NA,NA,"winter (JJA)","Saturday","08","28","Aug","07"
"11487",2021-08-28 07:30:00,41.17,7585.41,"Before",-33.9,151.1166666,3,3.1,150,15.4,NA,NA,8.6,64.1246793443041,NA,NA,"winter (JJA)","Saturday","08","28","Aug","07"
"11488",2021-08-28 08:00:00,39.16,7716.34,"Before",-33.9,151.1166666,3,3.1,140,14.9,NA,NA,9.1,68.4672020072342,NA,NA,"winter (JJA)","Saturday","08","28","Aug","08"
"11489",2021-08-28 08:30:00,36.27,7798.59,"Before",-33.9,151.1166666,3,3.1,140,14.9,NA,NA,9.1,68.4672020072342,NA,NA,"winter (JJA)","Saturday","08","28","Aug","08"
"11490",2021-08-28 09:00:00,30.73,7710.65,"Before",-33.9,151.1166666,3,0,NA,12.8,NA,NA,9.1,78.4036458154002,NA,NA,"winter (JJA)","Saturday","08","28","Aug","09"
"11491",2021-08-28 09:30:00,24.17,7482.09,"Before",-33.9,151.1166666,3,0,NA,12.8,NA,NA,9.1,78.4036458154002,NA,NA,"winter (JJA)","Saturday","08","28","Aug","09"
"11492",2021-08-28 10:00:00,8.65,7164.47,"Before",-33.9,151.1166666,3,0,NA,11.2,NA,NA,9.1,87.0391609724644,NA,NA,"winter (JJA)","Saturday","08","28","Aug","10"
"11493",2021-08-28 10:30:00,14.66,7039.9,"Before",-33.9,151.1166666,3,0,NA,11.2,NA,NA,9.1,87.0391609724644,NA,NA,"winter (JJA)","Saturday","08","28","Aug","10"
"11494",2021-08-28 11:00:00,-3.57,6722,"Before",-33.9,151.1166666,3,0,NA,9.7,NA,NA,8.3,91.091010515209,NA,0,"winter (JJA)","Saturday","08","28","Aug","11"
"11495",2021-08-28 11:30:00,-25.13,6422.53,"Before",-33.9,151.1166666,3,0,NA,9.7,NA,NA,8.3,91.091010515209,NA,0,"winter (JJA)","Saturday","08","28","Aug","11"
"11496",2021-08-28 12:00:00,-17.38,6333.72,"Before",-33.9,151.1166666,3,0,NA,8.9,NA,NA,8.3,96.0696261714131,NA,NA,"winter (JJA)","Saturday","08","28","Aug","12"
"11497",2021-08-28 12:30:00,-17.64,6391.12,"Before",-33.9,151.1166666,3,0,NA,8.9,NA,NA,8.3,96.0696261714131,NA,NA,"winter (JJA)","Saturday","08","28","Aug","12"
"11498",2021-08-28 13:00:00,-23.72,6378.57,"Before",-33.9,151.1166666,3,0,NA,7.2,NA,NA,6.6,96.0197682238336,NA,NA,"winter (JJA)","Saturday","08","28","Aug","13"
"11499",2021-08-28 13:30:00,-15.74,6466.49,"Before",-33.9,151.1166666,3,0,NA,7.2,NA,NA,6.6,96.0197682238336,NA,NA,"winter (JJA)","Saturday","08","28","Aug","13"
"11500",2021-08-28 14:00:00,-16.58,6503.75,"Before",-33.9,151.1166666,3,0,NA,7.2,NA,2500,7.1,99.3267718458446,NA,NA,"winter (JJA)","Saturday","08","28","Aug","14"
"11501",2021-08-28 14:30:00,-10.03,6613.83,"Before",-33.9,151.1166666,3,0,NA,7.2,NA,2500,7.1,99.3267718458446,NA,NA,"winter (JJA)","Saturday","08","28","Aug","14"
"11502",2021-08-28 15:00:00,0.52,6816.39,"Before",-33.9,151.1166666,3,0,NA,6.8,NA,NA,6.7,99.3247260931992,NA,NA,"winter (JJA)","Saturday","08","28","Aug","15"
"11503",2021-08-28 15:30:00,30.44,7055.74,"Before",-33.9,151.1166666,3,0,NA,6.8,NA,NA,6.7,99.3247260931992,NA,NA,"winter (JJA)","Saturday","08","28","Aug","15"
"11504",2021-08-28 16:00:00,44.92,7400.05,"Before",-33.9,151.1166666,3,0,NA,6,NA,NA,5.9,99.3205970611535,NA,NA,"winter (JJA)","Saturday","08","28","Aug","16"
"11505",2021-08-28 16:30:00,23.78,7752.84,"Before",-33.9,151.1166666,3,0,NA,6,NA,NA,5.9,99.3205970611535,NA,NA,"winter (JJA)","Saturday","08","28","Aug","16"
"11506",2021-08-28 17:00:00,121.77,8231.5,"Before",-33.9,151.1166666,3,0,NA,5.6,NA,300,5.5,99.3185135515897,NA,0,"winter (JJA)","Saturday","08","28","Aug","17"
"11507",2021-08-28 17:30:00,77.37,8702.25,"Before",-33.9,151.1166666,3,0,NA,5.6,NA,300,5.5,99.3185135515897,NA,0,"winter (JJA)","Saturday","08","28","Aug","17"
"11508",2021-08-28 18:00:00,90,9335.58,"Before",-33.9,151.1166666,3,0,NA,5,NA,NA,4.9,99.3153642161669,NA,NA,"winter (JJA)","Saturday","08","28","Aug","18"
"11509",2021-08-28 18:30:00,111.46,9713.92,"Before",-33.9,151.1166666,3,0,NA,5,NA,NA,4.9,99.3153642161669,NA,NA,"winter (JJA)","Saturday","08","28","Aug","18"
"11510",2021-08-28 19:00:00,98.17,9699.92,"Before",-33.9,151.1166666,3,0,NA,5,NA,NA,4.9,99.3153642161669,NA,NA,"winter (JJA)","Saturday","08","28","Aug","19"
"11511",2021-08-28 19:30:00,83.69,9464.99,"Before",-33.9,151.1166666,3,0,NA,5,NA,NA,4.9,99.3153642161669,NA,NA,"winter (JJA)","Saturday","08","28","Aug","19"
"11512",2021-08-28 20:00:00,95.22,9277.76,"Before",-33.9,151.1166666,3,1,290,6.1,NA,NA,6,99.3211159494733,NA,NA,"winter (JJA)","Saturday","08","28","Aug","20"
"11513",2021-08-28 20:30:00,82.28,9104.89,"Before",-33.9,151.1166666,3,1,290,6.1,NA,NA,6,99.3211159494733,NA,NA,"winter (JJA)","Saturday","08","28","Aug","20"
"11514",2021-08-28 21:00:00,96.48,8958.94,"Before",-33.9,151.1166666,3,0,NA,6.1,NA,NA,6,99.3211159494733,NA,NA,"winter (JJA)","Saturday","08","28","Aug","21"
"11515",2021-08-28 21:30:00,84.87,8769.21,"Before",-33.9,151.1166666,3,0,NA,6.1,NA,NA,6,99.3211159494733,NA,NA,"winter (JJA)","Saturday","08","28","Aug","21"
"11516",2021-08-28 22:00:00,64.05,8531.21,"Before",-33.9,151.1166666,3,2.1,320,10.4,NA,NA,8.2,86.3852141313847,NA,NA,"winter (JJA)","Saturday","08","28","Aug","22"
"11517",2021-08-28 22:30:00,79.1,8454.29,"Before",-33.9,151.1166666,3,2.1,320,10.4,NA,NA,8.2,86.3852141313847,NA,NA,"winter (JJA)","Saturday","08","28","Aug","22"
"11518",2021-08-28 23:00:00,65.92,8248.7,"Before",-33.9,151.1166666,3,3.1,250,11.4,NA,NA,7.3,76.1182380357756,NA,NA,"winter (JJA)","Saturday","08","28","Aug","23"
"11519",2021-08-28 23:30:00,63.91,8064.93,"Before",-33.9,151.1166666,3,3.1,250,11.4,NA,NA,7.3,76.1182380357756,NA,NA,"winter (JJA)","Saturday","08","28","Aug","23"
"11520",2021-08-29 00:00:00,68.64,7864.2,"Before",-33.9,151.1166666,3,2.6,280,12.6,NA,NA,7.1,69.4241095275765,NA,NA,"winter (JJA)","Sunday","08","29","Aug","00"
"11521",2021-08-29 00:30:00,65.36,7692.08,"Before",-33.9,151.1166666,3,2.6,280,12.6,NA,NA,7.1,69.4241095275765,NA,NA,"winter (JJA)","Sunday","08","29","Aug","00"
"11522",2021-08-29 01:00:00,64.92,7493.63,"Before",-33.9,151.1166666,3,1.5,200,12.7,NA,NA,6.3,65.3148311280418,NA,NA,"winter (JJA)","Sunday","08","29","Aug","01"
"11523",2021-08-29 01:30:00,64.39,7316.7,"Before",-33.9,151.1166666,3,1.5,200,12.7,NA,NA,6.3,65.3148311280418,NA,NA,"winter (JJA)","Sunday","08","29","Aug","01"
"11524",2021-08-29 02:00:00,64.65,7063.24,"Before",-33.9,151.1166666,3,3.1,30,15.7,NA,NA,7.7,59.2017392616825,NA,NA,"winter (JJA)","Sunday","08","29","Aug","02"
"11525",2021-08-29 02:30:00,55.98,6837.45,"Before",-33.9,151.1166666,3,3.1,30,15.7,NA,NA,7.7,59.2017392616825,NA,NA,"winter (JJA)","Sunday","08","29","Aug","02"
"11526",2021-08-29 03:00:00,46.58,6622.24,"Before",-33.9,151.1166666,3,0,NA,17.3,NA,NA,7.1,51.3414810283832,NA,NA,"winter (JJA)","Sunday","08","29","Aug","03"
"11527",2021-08-29 03:30:00,44.73,6439.72,"Before",-33.9,151.1166666,3,0,NA,17.3,NA,NA,7.1,51.3414810283832,NA,NA,"winter (JJA)","Sunday","08","29","Aug","03"
"11528",2021-08-29 04:00:00,44.69,6397.95,"Before",-33.9,151.1166666,3,3.1,60,17.1,NA,NA,7.5,53.4299383851148,NA,NA,"winter (JJA)","Sunday","08","29","Aug","04"
"11529",2021-08-29 04:30:00,44.51,6363.51,"Before",-33.9,151.1166666,3,3.1,60,17.1,NA,NA,7.5,53.4299383851148,NA,NA,"winter (JJA)","Sunday","08","29","Aug","04"
"11530",2021-08-29 05:00:00,45.67,6413.64,"Before",-33.9,151.1166666,3,2.6,30,17.3,NA,NA,6.2,48.2752086540963,NA,0,"winter (JJA)","Sunday","08","29","Aug","05"
"11531",2021-08-29 05:30:00,52.44,6473.16,"Before",-33.9,151.1166666,3,2.6,30,17.3,NA,NA,6.2,48.2752086540963,NA,0,"winter (JJA)","Sunday","08","29","Aug","05"
"11532",2021-08-29 06:00:00,54.8,6646.65,"Before",-33.9,151.1166666,3,2.1,240,16.2,NA,NA,6.3,52.1255478933423,NA,NA,"winter (JJA)","Sunday","08","29","Aug","06"
"11533",2021-08-29 06:30:00,64.31,6907.29,"Before",-33.9,151.1166666,3,2.1,240,16.2,NA,NA,6.3,52.1255478933423,NA,NA,"winter (JJA)","Sunday","08","29","Aug","06"
"11534",2021-08-29 07:00:00,70.68,7057.98,"Before",-33.9,151.1166666,3,2.1,110,14.8,NA,NA,8.1,64.4318005505185,NA,NA,"winter (JJA)","Sunday","08","29","Aug","07"
"11535",2021-08-29 07:30:00,59.26,7108.88,"Before",-33.9,151.1166666,3,2.1,110,14.8,NA,NA,8.1,64.4318005505185,NA,NA,"winter (JJA)","Sunday","08","29","Aug","07"
"11536",2021-08-29 08:00:00,47.37,7181.31,"Before",-33.9,151.1166666,3,0,NA,11.5,NA,NA,8,79.2796454056552,NA,NA,"winter (JJA)","Sunday","08","29","Aug","08"
"11537",2021-08-29 08:30:00,46.5,7318.16,"Before",-33.9,151.1166666,3,0,NA,11.5,NA,NA,8,79.2796454056552,NA,NA,"winter (JJA)","Sunday","08","29","Aug","08"
"11538",2021-08-29 09:00:00,56.64,7204.47,"Before",-33.9,151.1166666,3,0,NA,10.1,NA,NA,8.5,89.9054989262681,NA,NA,"winter (JJA)","Sunday","08","29","Aug","09"
"11539",2021-08-29 09:30:00,72.44,7411.83,"Before",-33.9,151.1166666,3,0,NA,10.1,NA,NA,8.5,89.9054989262681,NA,NA,"winter (JJA)","Sunday","08","29","Aug","09"
"11540",2021-08-29 10:00:00,74.44,7618.64,"Before",-33.9,151.1166666,3,0.5,150,8.7,NA,NA,7.6,92.8879263890378,NA,NA,"winter (JJA)","Sunday","08","29","Aug","10"
"11541",2021-08-29 10:30:00,65.43,7611.16,"Before",-33.9,151.1166666,3,0.5,150,8.7,NA,NA,7.6,92.8879263890378,NA,NA,"winter (JJA)","Sunday","08","29","Aug","10"
"11542",2021-08-29 11:00:00,57.61,7494.32,"Before",-33.9,151.1166666,3,0,NA,7.7,NA,NA,7,95.3872142632879,NA,0,"winter (JJA)","Sunday","08","29","Aug","11"
"11543",2021-08-29 11:30:00,45.49,7108.51,"Before",-33.9,151.1166666,3,0,NA,7.7,NA,NA,7,95.3872142632879,NA,0,"winter (JJA)","Sunday","08","29","Aug","11"
"11544",2021-08-29 12:00:00,48.85,7095.95,"Before",-33.9,151.1166666,3,0.5,150,7.4,NA,NA,6.7,95.3769343501383,NA,NA,"winter (JJA)","Sunday","08","29","Aug","12"
"11545",2021-08-29 12:30:00,48.4,7190.87,"Before",-33.9,151.1166666,3,0.5,150,7.4,NA,NA,6.7,95.3769343501383,NA,NA,"winter (JJA)","Sunday","08","29","Aug","12"
"11546",2021-08-29 13:00:00,35.49,7064.92,"Before",-33.9,151.1166666,3,0,NA,6.3,NA,NA,5.7,95.9928573517645,NA,NA,"winter (JJA)","Sunday","08","29","Aug","13"
"11547",2021-08-29 13:30:00,43.32,6989.43,"Before",-33.9,151.1166666,3,0,NA,6.3,NA,NA,5.7,95.9928573517645,NA,NA,"winter (JJA)","Sunday","08","29","Aug","13"
"11548",2021-08-29 14:00:00,33.68,7051.22,"Before",-33.9,151.1166666,3,1.5,320,7.2,NA,NA,6.9,97.9922029383681,NA,NA,"winter (JJA)","Sunday","08","29","Aug","14"
"11549",2021-08-29 14:30:00,41.17,7073.4,"Before",-33.9,151.1166666,3,1.5,320,7.2,NA,NA,6.9,97.9922029383681,NA,NA,"winter (JJA)","Sunday","08","29","Aug","14"
"11550",2021-08-29 15:00:00,45.14,7295.84,"Before",-33.9,151.1166666,3,0,NA,6.2,NA,NA,5.8,97.3106341026802,NA,NA,"winter (JJA)","Sunday","08","29","Aug","15"
"11551",2021-08-29 15:30:00,63.51,7655.81,"Before",-33.9,151.1166666,3,0,NA,6.2,NA,NA,5.8,97.3106341026802,NA,NA,"winter (JJA)","Sunday","08","29","Aug","15"
"11552",2021-08-29 16:00:00,53.73,8006.79,"Before",-33.9,151.1166666,3,0.5,320,5.4,NA,NA,5.1,97.9646191177801,NA,NA,"winter (JJA)","Sunday","08","29","Aug","16"
"11553",2021-08-29 16:30:00,47.96,8519.42,"Before",-33.9,151.1166666,3,0.5,320,5.4,NA,NA,5.1,97.9646191177801,NA,NA,"winter (JJA)","Sunday","08","29","Aug","16"
"11554",2021-08-29 17:00:00,56,8838.92,"Before",-33.9,151.1166666,3,1.5,320,5,NA,NA,4.9,99.3153642161669,NA,0,"winter (JJA)","Sunday","08","29","Aug","17"
"11555",2021-08-29 17:30:00,97.29,9119.26,"Before",-33.9,151.1166666,3,1.5,320,5,NA,NA,4.9,99.3153642161669,NA,0,"winter (JJA)","Sunday","08","29","Aug","17"
"11556",2021-08-29 18:00:00,159.98,9685.74,"Before",-33.9,151.1166666,3,0,NA,5,NA,NA,4.9,99.3153642161669,NA,NA,"winter (JJA)","Sunday","08","29","Aug","18"
"11557",2021-08-29 18:30:00,277.07,10113.56,"Before",-33.9,151.1166666,3,0,NA,5,NA,NA,4.9,99.3153642161669,NA,NA,"winter (JJA)","Sunday","08","29","Aug","18"
"11558",2021-08-29 19:00:00,247.3,10151.67,"Before",-33.9,151.1166666,3,0,NA,4.8,NA,NA,4.7,99.3143079593201,NA,NA,"winter (JJA)","Sunday","08","29","Aug","19"
"11559",2021-08-29 19:30:00,90.17,9906.45,"Before",-33.9,151.1166666,3,0,NA,4.8,NA,NA,4.7,99.3143079593201,NA,NA,"winter (JJA)","Sunday","08","29","Aug","19"
"11560",2021-08-29 20:00:00,81.49,9652.62,"Before",-33.9,151.1166666,3,2.6,110,4.3,NA,NA,4.2,99.3116530031001,NA,NA,"winter (JJA)","Sunday","08","29","Aug","20"
"11561",2021-08-29 20:30:00,64.82,9419.66,"Before",-33.9,151.1166666,3,2.6,110,4.3,NA,NA,4.2,99.3116530031001,NA,NA,"winter (JJA)","Sunday","08","29","Aug","20"
"11562",2021-08-29 21:00:00,66.93,9180.68,"Before",-33.9,151.1166666,3,2.1,320,6,NA,NA,5.9,99.3205970611535,NA,NA,"winter (JJA)","Sunday","08","29","Aug","21"
"11563",2021-08-29 21:30:00,76.96,8980.48,"Before",-33.9,151.1166666,3,2.1,320,6,NA,NA,5.9,99.3205970611535,NA,NA,"winter (JJA)","Sunday","08","29","Aug","21"
"11564",2021-08-29 22:00:00,68.55,8659.55,"Before",-33.9,151.1166666,3,2.6,290,10.6,NA,NA,5.8,72.4442058088635,NA,NA,"winter (JJA)","Sunday","08","29","Aug","22"
"11565",2021-08-29 22:30:00,69.99,8472.24,"Before",-33.9,151.1166666,3,2.6,290,10.6,NA,NA,5.8,72.4442058088635,NA,NA,"winter (JJA)","Sunday","08","29","Aug","22"
"11566",2021-08-29 23:00:00,62.02,8227.69,"Before",-33.9,151.1166666,3,3.1,230,13.6,NA,NA,6,60.3515663323904,NA,NA,"winter (JJA)","Sunday","08","29","Aug","23"
"11567",2021-08-29 23:30:00,53.14,8010.22,"Before",-33.9,151.1166666,3,3.1,230,13.6,NA,NA,6,60.3515663323904,NA,NA,"winter (JJA)","Sunday","08","29","Aug","23"
"11568",2021-08-30 00:00:00,57.79,7815.46,"Before",-33.9,151.1166666,3,3.6,230,15.5,NA,NA,6,53.3986857501002,NA,NA,"winter (JJA)","Monday","08","30","Aug","00"
"11569",2021-08-30 00:30:00,55.18,7602.42,"Before",-33.9,151.1166666,3,3.6,230,15.5,NA,NA,6,53.3986857501002,NA,NA,"winter (JJA)","Monday","08","30","Aug","00"
"11570",2021-08-30 01:00:00,51.46,7477.39,"Before",-33.9,151.1166666,3,3.1,220,16.4,NA,NA,4.4,45.1301183523497,NA,NA,"winter (JJA)","Monday","08","30","Aug","01"
