YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2021,4,24,7,14.32,10.15,12.23,159.59,176.17,0.55,0.07,77.7,67.6,76.2,7.24,0.04,0.2
2021,4,24,8,15.44,9.97,12.7,368.12,370.88,0.7,0.08,66.9,160.2,164.12,17.95,0.23,1.12
2021,4,24,9,16.45,9.88,13.16,532.91,527.08,0.73,0.07,57.54,232.77,232.48,27.85,0.52,2.55
2021,4,24,10,17.45,9.86,13.65,637.12,639.9,0.74,0.07,50.5,280.3,281.52,34.73,0.78,3.85
2021,4,24,11,18.33,9.73,14.03,680.65,702.48,0.74,0.06,46.87,302.92,310.67,38.59,0.95,4.77
2021,4,24,12,19.02,9.72,14.37,677.55,693.23,0.74,0.06,47.45,300.77,306.73,38.12,0.92,4.62
2021,4,24,13,19.52,9.65,14.58,615.44,619.77,0.74,0.07,52.09,271.77,274.27,33.7,0.73,3.62
2021,4,24,14,19.79,9.57,14.68,479.84,489.17,0.71,0.07,59.85,210.1,216.25,25.13,0.43,2.1
2021,4,24,15,19.83,9.89,14.87,293.64,311.15,0.62,0.08,69.67,125.92,136.1,14.24,0.16,0.75
2021,4,24,16,19.44,11.23,15.33,108.74,120.42,0.48,0.09,80.27,44.2,49.9,4.71,0.02,0.1
2021,4,24,17,18.6,11.21,14.9,0,0,-999,-999,-999,0,0,0,0,0
2021,4,24,18,18.2,11.28,14.74,0,0,-999,-999,-999,0,0,0,0,0
2021,4,24,19,18.03,11.57,14.8,0,0,-999,-999,-999,0,0,0,0,0
2021,4,24,20,17.83,12,14.91,0,0,-999,-999,-999,0,0,0,0,0
2021,4,24,21,17.27,12.3,14.79,0,0,-999,-999,-999,0,0,0,0,0
2021,4,24,22,16.48,12.22,14.35,0,0,-999,-999,-999,0,0,0,0,0
2021,4,24,23,15.87,11.87,13.87,0,0,-999,-999,-999,0,0,0,0,0
2021,4,25,0,15.33,11.47,13.4,0,0,-999,-999,-999,0,0,0,0,0
2021,4,25,1,14.93,11.01,12.98,0,0,-999,-999,-999,0,0,0,0,0
2021,4,25,2,14.58,10.65,12.62,0,0,-999,-999,-999,0,0,0,0,0
2021,4,25,3,14.31,10.48,12.4,0,0,-999,-999,-999,0,0,0,0,0
2021,4,25,4,14.17,10.52,12.35,0,0,-999,-999,-999,0,0,0,0,0
2021,4,25,5,14.16,10.69,12.43,0,0,-999,-999,-999,0,0,0,0,0
2021,4,25,6,14.31,10.94,12.62,16.25,14.2,0.4,0.08,88.27,5.08,5.35,0.61,0,0
2021,4,25,7,15.23,11.55,13.39,125.39,123.3,0.45,0.09,77.88,48.42,49.77,5.52,0.03,0.12
2021,4,25,8,16.62,11.87,14.25,342.59,361.5,0.66,0.07,67.1,150.4,161.33,16.98,0.21,1.05
2021,4,25,9,17.74,12.18,14.96,495.09,523.33,0.69,0.07,57.78,219.7,234.48,26.88,0.5,2.48
2021,4,25,10,18.57,12.27,15.42,606.2,635.7,0.71,0.07,50.79,272.65,285.33,34.41,0.79,3.92
2021,4,25,11,19.01,12.3,15.65,632.24,688.45,0.7,0.07,47.19,285.58,308.62,36.71,0.91,4.65
2021,4,25,12,19.19,12.39,15.8,583.68,679.55,0.65,0.06,47.77,264.48,305.1,34.27,0.85,4.3
2021,4,25,13,19.22,12.46,15.83,503.02,606.83,0.61,0.07,52.41,224.77,272.8,28.49,0.63,3.15
2021,4,25,14,19.08,12.51,15.8,411.59,478.42,0.62,0.07,60.14,184.77,215.4,22.77,0.4,1.95
2021,4,25,15,18.8,12.55,15.68,263.21,305.83,0.57,0.07,69.93,116.35,137.15,13.25,0.14,0.7
2021,4,25,16,18.28,12.89,15.58,97.65,120.42,0.45,0.08,80.57,41.67,52.1,4.44,0.02,0.08
2021,4,25,17,17.41,12.86,15.13,0,0,-999,-999,-999,0,0,0,0,0
2021,4,25,18,17.09,12.8,14.95,0,0,-999,-999,-999,0,0,0,0,0
2021,4,25,19,17.06,12.72,14.89,0,0,-999,-999,-999,0,0,0,0,0
2021,4,25,20,17.16,12.41,14.79,0,0,-999,-999,-999,0,0,0,0,0
2021,4,25,21,17.45,12.05,14.75,0,0,-999,-999,-999,0,0,0,0,0
2021,4,25,22,17.63,11.84,14.74,0,0,-999,-999,-999,0,0,0,0,0
2021,4,25,23,17.58,11.83,14.7,0,0,-999,-999,-999,0,0,0,0,0
2021,4,26,0,17.28,11.94,14.62,0,0,-999,-999,-999,0,0,0,0,0
2021,4,26,1,16.77,12.17,14.47,0,0,-999,-999,-999,0,0,0,0,0
2021,4,26,2,16.39,12.35,14.37,0,0,-999,-999,-999,0,0,0,0,0
2021,4,26,3,15.94,12.46,14.2,0,0,-999,-999,-999,0,0,0,0,0
2021,4,26,4,15.52,12.54,14.03,0,0,-999,-999,-999,0,0,0,0,0
2021,4,26,5,15.19,12.55,13.87,0,0,-999,-999,-999,0,0,0,0,0
2021,4,26,6,14.92,12.33,13.62,13.16,14.08,0.34,0.06,88.34,3.95,5.27,0.51,0,0
2021,4,26,7,15.4,12.27,13.83,154.02,169.45,0.55,0.08,78.05,66,74.7,6.7,0.03,0.17
2021,4,26,8,16.44,11.99,14.22,342.73,361.62,0.66,0.07,67.3,151.48,162.75,17.14,0.22,1.08
2021,4,26,9,17.31,11.57,14.44,496.52,524.2,0.7,0.07,58.02,222.1,235.98,27.12,0.51,2.5
2021,4,26,10,18.17,11.42,14.8,602.92,639.15,0.71,0.07,51.07,270.48,286.6,34.41,0.8,4
2021,4,26,11,18.9,11.21,15.05,647.01,691.27,0.71,0.07,47.51,291.17,309.58,37.52,0.95,4.77
2021,4,26,12,19.47,10.96,15.22,622.62,682.7,0.7,0.06,48.1,280.4,305.65,36.12,0.9,4.5
2021,4,26,13,19.84,10.68,15.26,577.59,610.85,0.71,0.07,52.71,258.73,273.7,32.51,0.72,3.58
2021,4,26,14,19.97,10.76,15.36,466.12,482.1,0.7,0.07,60.42,207.23,216.25,24.82,0.43,2.1
2021,4,26,15,19.79,11.27,15.53,288.45,282.4,0.63,0.08,70.18,121.98,122.4,13.07,0.14,0.67
2021,4,26,16,19.18,12.48,15.83,91.24,90.62,0.43,0.09,80.85,36.42,36.9,4.05,0.02,0.08
2021,4,26,17,18.08,12.79,15.44,0,0,-999,-999,-999,0,0,0,0,0
2021,4,26,18,17.61,13.07,15.33,0,0,-999,-999,-999,0,0,0,0,0
2021,4,26,19,17.44,13.08,15.26,0,0,-999,-999,-999,0,0,0,0,0
2021,4,26,20,17.45,13.05,15.25,0,0,-999,-999,-999,0,0,0,0,0
2021,4,26,21,17.51,12.89,15.2,0,0,-999,-999,-999,0,0,0,0,0
2021,4,26,22,17.63,12.67,15.15,0,0,-999,-999,-999,0,0,0,0,0
2021,4,26,23,17.67,12.57,15.12,0,0,-999,-999,-999,0,0,0,0,0
2021,4,27,0,17.62,12.46,15.04,0,0,-999,-999,-999,0,0,0,0,0
2021,4,27,1,17.48,12.4,14.94,0,0,-999,-999,-999,0,0,0,0,0
2021,4,27,2,17.18,12.48,14.83,0,0,-999,-999,-999,0,0,0,0,0
2021,4,27,3,16.56,12.76,14.66,0,0,-999,-999,-999,0,0,0,0,0
2021,4,27,4,16.19,13.01,14.6,0,0,-999,-999,-999,0,0,0,0,0
2021,4,27,5,16.02,13.04,14.53,0,0,-999,-999,-999,0,0,0,0,0
2021,4,27,6,15.97,12.91,14.44,14.18,13.12,0.38,0.07,88.42,4.42,4.98,0.54,0,0
2021,4,27,7,16.4,13.04,14.72,151.43,165.42,0.55,0.08,78.23,65.15,73.27,6.62,0.03,0.17
2021,4,27,8,17.28,13.31,15.3,345.58,355.83,0.67,0.07,67.51,153.58,160.88,17.26,0.22,1.1
2021,4,27,9,18.18,13.24,15.71,499.26,516.92,0.7,0.07,58.27,224.88,233.98,27.36,0.53,2.6
2021,4,27,10,18.96,13.23,16.09,601.72,631.85,0.72,0.07,51.35,270.48,284.67,34.39,0.82,4.15
2021,4,27,11,19.56,13.08,16.32,632.15,684.48,0.7,0.07,47.82,285.58,307.62,36.95,0.96,4.92
2021,4,27,12,19.98,12.9,16.44,626.82,675.83,0.7,0.06,48.42,283.17,303.6,36.36,0.92,4.67
2021,4,27,13,20.26,12.83,16.55,582.75,604.02,0.72,0.07,53.02,261.58,271.52,32.73,0.74,3.7
2021,4,27,14,20.32,13.04,16.68,454.51,475.8,0.69,0.07,60.7,202.52,214.08,24.34,0.43,2.12
2021,4,27,15,20.07,13.5,16.78,298.7,303.3,0.66,0.08,70.43,131.2,135.85,14.24,0.16,0.77
2021,4,27,16,19.44,14.29,16.86,107.62,115.27,0.52,0.09,81.13,46.33,49.7,4.7,0.02,0.1
2021,4,27,17,18.4,14.55,16.48,0,0,-999,-999,-999,0,0,0,0,0
2021,4,27,18,17.98,14.84,16.41,0,0,-999,-999,-999,0,0,0,0,0
2021,4,27,19,17.75,15.02,16.39,0,0,-999,-999,-999,0,0,0,0,0
2021,4,27,20,17.62,14.94,16.29,0,0,-999,-999,-999,0,0,0,0,0
2021,4,27,21,17.62,14.58,16.1,0,0,-999,-999,-999,0,0,0,0,0
2021,4,27,22,17.76,14.22,15.98,0,0,-999,-999,-999,0,0,0,0,0
2021,4,27,23,17.83,13.92,15.87,0,0,-999,-999,-999,0,0,0,0,0
2021,4,28,0,17.78,13.77,15.78,0,0,-999,-999,-999,0,0,0,0,0
2021,4,28,1,17.63,13.76,15.69,0,0,-999,-999,-999,0,0,0,0,0
2021,4,28,2,17.43,13.77,15.6,0,0,-999,-999,-999,0,0,0,0,0
2021,4,28,3,17.35,13.7,15.53,0,0,-999,-999,-999,0,0,0,0,0
2021,4,28,4,17.32,13.65,15.48,0,0,-999,-999,-999,0,0,0,0,0
2021,4,28,5,17.36,13.55,15.45,0,0,-999,-999,-999,0,0,0,0,0
2021,4,28,6,17.48,13.35,15.41,14.1,11.92,0.4,0.08,88.51,4.38,4.55,0.53,0,0
2021,4,28,7,17.89,13.49,15.69,140.23,160,0.52,0.08,78.4,59.95,70.23,6.32,0.03,0.17
2021,4,28,8,18.4,13.58,15.99,314.4,349.95,0.62,0.07,67.71,138.77,157.3,15.95,0.2,1
2021,4,28,9,18.91,13.25,16.08,461.87,511.1,0.66,0.07,58.51,206.58,230.2,25.54,0.48,2.38
2021,4,28,10,19.39,13.25,16.32,566.15,624.65,0.68,0.07,51.63,253.25,280.6,32.66,0.76,3.83
2021,4,28,11,19.81,13.24,16.53,582.14,674.02,0.65,0.07,48.12,261.42,302,34.34,0.86,4.48
2021,4,28,12,20.07,13.12,16.59,565.28,665.23,0.64,0.07,48.73,255.05,297.9,33.42,0.83,4.23
2021,4,28,13,20.2,13.08,16.64,461.92,593.02,0.58,0.07,53.32,208.77,265.52,27.44,0.62,3.15
2021,4,28,14,20.15,13.25,16.7,352.55,464.05,0.54,0.07,60.97,157.15,207.52,20.23,0.36,1.77
2021,4,28,15,19.87,13.76,16.81,195.2,291.17,0.44,0.05,70.67,86.35,129.15,11.12,0.12,0.6
2021,4,28,16,19.31,14.51,16.91,66.61,105.35,0.33,0.05,81.4,29.23,44.52,3.77,0.02,0.08
2021,4,28,17,18.51,14.7,16.61,0,0,-999,-999,-999,0,0,0,0,0
2021,4,28,18,18.09,15.02,16.56,0,0,-999,-999,-999,0,0,0,0,0
2021,4,28,19,17.86,15.29,16.58,0,0,-999,-999,-999,0,0,0,0,0
2021,4,28,20,17.68,15.4,16.54,0,0,-999,-999,-999,0,0,0,0,0
2021,4,28,21,17.55,15.33,16.44,0,0,-999,-999,-999,0,0,0,0,0
2021,4,28,22,17.44,15.18,16.31,0,0,-999,-999,-999,0,0,0,0,0
2021,4,28,23,17.35,15.08,16.22,0,0,-999,-999,-999,0,0,0,0,0
2021,4,29,0,17.24,15.01,16.12,0,0,-999,-999,-999,0,0,0,0,0
2021,4,29,1,17,14.93,15.96,0,0,-999,-999,-999,0,0,0,0,0
2021,4,29,2,16.69,14.86,15.77,0,0,-999,-999,-999,0,0,0,0,0
2021,4,29,3,16.33,14.79,15.55,0,0,-999,-999,-999,0,0,0,0,0
2021,4,29,4,16.01,14.64,15.33,0,0,-999,-999,-999,0,0,0,0,0
2021,4,29,5,15.76,14.44,15.1,0,0,-999,-999,-999,0,0,0,0,0
2021,4,29,6,15.53,14.16,14.85,12.53,10.88,0.38,0.07,88.58,3.85,4.12,0.48,0,0
2021,4,29,7,15.89,14.02,14.96,144.95,140.6,0.55,0.09,78.56,59.02,59.4,6.12,0.03,0.15
2021,4,29,8,16.79,14,15.4,340.73,344.6,0.67,0.08,67.91,149.7,153.83,16.63,0.2,0.98
2021,4,29,9,17.94,13.94,15.94,503.34,500.23,0.72,0.07,58.74,222.77,223.27,26.55,0.47,2.35
2021,4,29,10,19.08,13.92,16.51,606.73,602.23,0.73,0.07,51.91,267.88,267.05,32.8,0.72,3.52
2021,4,29,11,19.87,13.77,16.82,663.07,674.08,0.74,0.06,48.44,297,301.2,37.59,0.91,4.5
2021,4,29,12,20.38,13.65,17.01,654.9,665.27,0.74,0.06,49.05,293.67,297.27,37.05,0.88,4.35
2021,4,29,13,20.71,13.69,17.2,588.83,593.3,0.74,0.07,53.61,262.67,265.4,32.46,0.69,3.4
2021,4,29,14,20.76,13.83,17.3,453.1,448.5,0.7,0.07,61.23,197.4,198.2,22.97,0.37,1.83
2021,4,29,15,20.55,14.06,17.3,270.19,263.33,0.62,0.08,70.91,113.48,113.75,12.19,0.12,0.58
2021,4,29,16,19.87,14.66,17.26,102.79,105.98,0.53,0.09,81.66,43.73,45.12,4.31,0.02,0.08
2021,4,29,17,18.8,14.74,16.76,0,0,-999,-999,-999,0,0,0,0,0
2021,4,29,18,18.26,14.91,16.59,0,0,-999,-999,-999,0,0,0,0,0
2021,4,29,19,18.01,15.07,16.54,0,0,-999,-999,-999,0,0,0,0,0
2021,4,29,20,17.94,15.06,16.51,0,0,-999,-999,-999,0,0,0,0,0
2021,4,29,21,18.05,14.85,16.45,0,0,-999,-999,-999,0,0,0,0,0
2021,4,29,22,18.19,14.67,16.43,0,0,-999,-999,-999,0,0,0,0,0
2021,4,29,23,18.42,14.46,16.44,0,0,-999,-999,-999,0,0,0,0,0
2021,4,30,0,18.42,14.22,16.32,0,0,-999,-999,-999,0,0,0,0,0
2021,4,30,1,18.24,14.06,16.15,0,0,-999,-999,-999,0,0,0,0,0
2021,4,30,2,17.84,14.04,15.94,0,0,-999,-999,-999,0,0,0,0,0
2021,4,30,3,17.31,14.09,15.7,0,0,-999,-999,-999,0,0,0,0,0
2021,4,30,4,16.72,14.23,15.47,0,0,-999,-999,-999,0,0,0,0,0
2021,4,30,5,16.34,14.32,15.33,0,0,-999,-999,-999,0,0,0,0,0
2021,4,30,6,16.16,14.35,15.26,11.11,10.65,0.35,0.07,88.66,3.23,3.95,0.41,0,0
2021,4,30,7,16.53,14.39,15.46,124.47,154.05,0.48,0.08,78.73,52.8,67.67,5.47,0.02,0.12
2021,4,30,8,17.61,14.69,16.15,277.59,340.92,0.55,0.07,68.11,122.38,153.9,13.88,0.16,0.77
2021,4,30,9,18.65,14.65,16.65,443.55,499.65,0.64,0.07,58.98,199.45,226.35,24.53,0.41,2.05
2021,4,30,10,19.9,14.37,17.13,539.95,610.85,0.66,0.07,52.18,245.25,276.45,31.34,0.66,3.25
2021,4,30,11,20.65,14.2,17.43,556.31,659.62,0.63,0.07,48.73,254.4,298.2,33.2,0.76,3.83
2021,4,30,12,20.99,14.18,17.58,528.44,650.2,0.6,0.07,49.36,242.05,294.15,31.61,0.71,3.55
2021,4,30,13,21.15,14.31,17.73,515.94,578.92,0.66,0.07,53.91,234.38,262.23,29.52,0.59,2.88
2021,4,30,14,21.13,14.48,17.8,397.57,451.77,0.62,0.07,61.5,179.15,205.02,21.73,0.33,1.62
2021,4,30,15,20.9,14.73,17.82,263.52,282.6,0.61,0.08,71.15,115.77,127.67,12.5,0.11,0.52
2021,4,30,16,20.31,15.41,17.87,91.47,105.85,0.48,0.09,81.91,39.62,45.91,4.05,0.01,-999
2021,4,30,17,19.26,15.7,17.48,0,0,-999,-999,-999,0,0,0,0,0
2021,4,30,18,18.78,16.01,17.39,0,0,-999,-999,-999,0,0,0,0,0
2021,4,30,19,18.55,16.24,17.4,0,0,-999,-999,-999,0,0,0,0,0
2021,4,30,20,18.42,16.37,17.4,0,0,-999,-999,-999,0,0,0,0,0
2021,4,30,21,18.36,16.42,17.39,0,0,-999,-999,-999,0,0,0,0,0
2021,4,30,22,18.37,16.3,17.33,0,0,-999,-999,-999,0,0,0,0,0
2021,4,30,23,18.45,16.15,17.3,0,0,-999,-999,-999,0,0,0,0,0
2021,5,1,0,18.54,16.08,17.3,0,0,-999,-999,-999,0,0,0,0,0
2021,5,1,1,18.53,16.05,17.3,0,0,-999,-999,-999,0,0,0,0,0
2021,5,1,2,18.58,16.07,17.33,0,0,-999,-999,-999,0,0,0,0,0
2021,5,1,3,18.74,16.12,17.43,0,0,-999,-999,-999,0,0,0,0,0
2021,5,1,4,18.78,16.18,17.48,0,0,-999,-999,-999,0,0,0,0,0
2021,5,1,5,18.78,16.25,17.51,0,0,-999,-999,-999,0,0,0,0,0
2021,5,1,6,18.86,16.26,17.56,9.41,9.45,0.31,0.05,88.73,2.85,3.6,0.39,0,0
2021,5,1,7,19.05,16.41,17.73,143.83,146.2,0.55,0.09,78.91,62.05,64.9,6.24,0.03,0.12
2021,5,1,8,19.59,16.83,18.22,289.66,330.73,0.59,0.07,68.3,130.42,150.92,14.88,0.17,0.85
2021,5,1,9,20.23,16.91,18.58,410.66,488.27,0.6,0.07,59.21,187.05,223.33,23.39,0.42,2.1
2021,5,1,10,20.81,16.79,18.8,504.01,599.42,0.62,0.07,52.45,231.33,273.58,29.82,0.67,3.38
2021,5,1,11,21.23,16.51,18.87,506.2,650.98,0.58,0.07,49.03,232.05,297.15,30.84,0.77,3.88
2021,5,1,12,21.44,16.27,18.86,620.77,640.67,0.72,0.07,49.66,283.55,292.7,35.93,0.86,4.3
2021,5,1,13,21.56,16.24,18.9,491.58,570.1,0.62,0.07,54.19,225.77,260.6,28.69,0.62,3.08
2021,5,1,14,21.58,16.29,18.93,396.27,444.23,0.62,0.07,61.76,179.23,203.23,21.67,0.36,1.77
2021,5,1,15,21.37,16.48,18.92,234.17,275.83,0.55,0.07,71.38,103.33,125.55,11.44,0.12,0.55
2021,5,1,16,20.8,16.92,18.87,75.65,93.05,0.41,0.08,82.16,33.67,40.38,3.72,0.02,0.05
2021,5,1,17,19.83,16.99,18.41,0,0,-999,-999,-999,0,0,0,0,0
2021,5,1,18,19.44,17.05,18.24,0,0,-999,-999,-999,0,0,0,0,0
2021,5,1,19,19.18,17.08,18.12,0,0,-999,-999,-999,0,0,0,0,0
2021,5,1,20,19,17.08,18.04,0,0,-999,-999,-999,0,0,0,0,0
2021,5,1,21,18.8,17.06,17.93,0,0,-999,-999,-999,0,0,0,0,0
2021,5,1,22,18.58,17.04,17.81,0,0,-999,-999,-999,0,0,0,0,0
2021,5,1,23,18.33,17.01,17.67,0,0,-999,-999,-999,0,0,0,0,0
2021,5,2,0,18.08,16.97,17.52,0,0,-999,-999,-999,0,0,0,0,0
2021,5,2,1,17.81,16.94,17.37,0,0,-999,-999,-999,0,0,0,0,0
2021,5,2,2,17.6,16.92,17.26,0,0,-999,-999,-999,0,0,0,0,0
2021,5,2,3,17.43,16.93,17.18,0,0,-999,-999,-999,0,0,0,0,0
2021,5,2,4,17.37,16.91,17.14,0,0,-999,-999,-999,0,0,0,0,0
2021,5,2,5,17.4,16.83,17.12,0,0,-999,-999,-999,0,0,0,0,0
2021,5,2,6,17.51,16.54,17.02,9.24,8.45,0.33,0.06,88.8,2.7,3.25,0.38,0,0
2021,5,2,7,18.01,16.44,17.23,107.7,138.52,0.42,0.06,79.08,46.5,60.2,5.58,0.03,0.15
2021,5,2,8,18.99,16.65,17.82,262.72,324.4,0.53,0.07,68.51,116.75,146.5,13.98,0.17,0.85
2021,5,2,9,19.83,16.58,18.21,430.66,484.38,0.63,0.07,59.45,193.83,220.15,24.23,0.44,2.17
2021,5,2,10,20.57,16.51,18.54,512.64,596.33,0.63,0.07,52.73,233.83,271.05,30.07,0.68,3.48
2021,5,2,11,20.98,16.4,18.69,543.81,646.15,0.62,0.07,49.33,249.02,293.52,32.58,0.8,4.17
2021,5,2,12,21.17,16.33,18.75,540.43,637.02,0.62,0.07,49.96,246.35,289.8,32.34,0.78,4.02
2021,5,2,13,21.23,16.32,18.77,488.98,566.17,0.62,0.07,54.47,223.02,258.2,28.47,0.62,3.1
2021,5,2,14,21.15,16.4,18.78,341.27,440.45,0.54,0.06,62.02,155.15,201.27,20.09,0.34,1.7
2021,5,2,15,20.93,16.69,18.81,209.83,273.15,0.5,0.06,71.61,93.83,124.3,11.56,0.12,0.58
2021,5,2,16,20.4,17.04,18.72,60.5,90.9,0.34,0.05,82.39,27.23,39.42,3.46,0.02,0.05
2021,5,2,17,19.74,17.07,18.4,0,0,-999,-999,-999,0,0,0,0,0
2021,5,2,18,19.47,17.21,18.34,0,0,-999,-999,-999,0,0,0,0,0
2021,5,2,19,19.3,17.3,18.3,0,0,-999,-999,-999,0,0,0,0,0
2021,5,2,20,19.15,17.32,18.24,0,0,-999,-999,-999,0,0,0,0,0
2021,5,2,21,18.99,17.33,18.16,0,0,-999,-999,-999,0,0,0,0,0
2021,5,2,22,18.76,17.31,18.04,0,0,-999,-999,-999,0,0,0,0,0
2021,5,2,23,18.5,17.23,17.87,0,0,-999,-999,-999,0,0,0,0,0
2021,5,3,0,18.18,17.15,17.66,0,0,-999,-999,-999,0,0,0,0,0
2021,5,3,1,17.8,17.08,17.44,0,0,-999,-999,-999,0,0,0,0,0
2021,5,3,2,17.44,16.96,17.2,0,0,-999,-999,-999,0,0,0,0,0
2021,5,3,3,17.19,16.75,16.97,0,0,-999,-999,-999,0,0,0,0,0
2021,5,3,4,16.94,16.51,16.73,0,0,-999,-999,-999,0,0,0,0,0
2021,5,3,5,16.73,16.24,16.48,0,0,-999,-999,-999,0,0,0,0,0
2021,5,3,6,16.47,15.94,16.2,9.3,8.52,0.35,0.05,88.87,2.8,3.25,0.38,0,0
2021,5,3,7,16.73,15.75,16.24,132.58,142.8,0.53,0.08,79.24,57.48,63.2,5.9,0.02,0.12
2021,5,3,8,17.44,15.74,16.59,311.58,326.73,0.64,0.08,68.7,139.33,148.55,15.62,0.18,0.88
2021,5,3,9,18.39,15.64,17.01,471.92,484.02,0.7,0.07,59.68,213.3,220.3,25.66,0.44,2.17
2021,5,3,10,19.55,15.38,17.47,593.77,591.9,0.73,0.07,52.99,267.58,267.62,33.03,0.7,3.42
2021,5,3,11,20.51,15.1,17.8,652.37,650.45,0.75,0.06,49.62,294.98,294.3,37.1,0.85,4.2
2021,5,3,12,21.17,14.94,18.05,639.52,636.38,0.75,0.07,50.25,288.08,286.9,35.96,0.81,4
2021,5,3,13,21.6,15.29,18.44,570.31,565.98,0.73,0.07,54.75,255.9,255.48,31.31,0.62,3.08
2021,5,3,14,21.69,15.93,18.8,429.55,423.12,0.69,0.08,62.27,189.38,189.15,21.87,0.34,1.65
2021,5,3,15,21.5,16.1,18.8,264.43,258.58,0.63,0.08,71.84,113.75,114.35,12.09,0.11,0.52
2021,5,3,16,20.81,16.55,18.69,79.04,89.6,0.46,0.09,82.62,34.08,38.2,3.57,0.01,0.05
2021,5,3,17,19.69,16.68,18.18,0,0,-999,-999,-999,0,0,0,0,0
2021,5,3,18,19.24,16.85,18.05,0,0,-999,-999,-999,0,0,0,0,0
2021,5,3,19,19.05,17,18.03,0,0,-999,-999,-999,0,0,0,0,0
2021,5,3,20,18.87,17.12,18,0,0,-999,-999,-999,0,0,0,0,0
2021,5,3,21,18.69,17.19,17.94,0,0,-999,-999,-999,0,0,0,0,0
2021,5,3,22,18.58,17.17,17.87,0,0,-999,-999,-999,0,0,0,0,0
2021,5,3,23,18.39,16.98,17.68,0,0,-999,-999,-999,0,0,0,0,0
2021,5,4,0,18.13,16.63,17.38,0,0,-999,-999,-999,0,0,0,0,0
2021,5,4,1,17.86,16.29,17.08,0,0,-999,-999,-999,0,0,0,0,0
2021,5,4,2,17.54,16.01,16.77,0,0,-999,-999,-999,0,0,0,0,0
2021,5,4,3,17.24,15.83,16.54,0,0,-999,-999,-999,0,0,0,0,0
2021,5,4,4,17.03,15.73,16.38,0,0,-999,-999,-999,0,0,0,0,0
2021,5,4,5,16.94,15.62,16.28,0,0,-999,-999,-999,0,0,0,0,0
2021,5,4,6,16.98,15.51,16.24,5.73,7.67,0.23,0.02,88.93,1.35,2.95,0.21,0,0
2021,5,4,7,17.05,15.51,16.29,53.53,136.02,0.22,0.04,79.41,24.17,60.08,3.39,0.02,0.08
2021,5,4,8,17.82,15.39,16.61,111.03,315.58,0.23,0.05,68.9,50.58,143.8,7.39,0.09,0.45
2021,5,4,9,18.58,14.96,16.77,211.85,469,0.31,0.06,59.91,98.75,214.77,14.49,0.27,1.35
2021,5,4,10,18.87,14.99,16.93,236.45,575.45,0.3,0.06,53.25,116.5,263.8,17.67,0.41,2.08
2021,5,4,11,18.78,15.15,16.97,224.81,614.75,0.26,0.06,49.91,112.27,279.85,16.75,0.41,2.08
2021,5,4,12,18.55,15.29,16.92,233.77,603.33,0.27,0.07,50.55,113.83,274.65,16.83,0.41,2.08
2021,5,4,13,18.28,15.4,16.83,203.02,532.1,0.27,0.06,55.02,97.83,242.33,14.52,0.31,1.58
2021,5,4,14,17.88,15.53,16.71,90.95,407.83,0.15,0.05,62.51,45.38,185.45,6.71,0.11,0.55
2021,5,4,15,17.44,15.66,16.55,79.27,243.75,0.2,0.05,72.05,36.1,109.62,5.2,0.05,0.25
2021,5,4,16,17.04,15.71,16.37,27.1,71.95,0.16,0.05,82.84,12.45,30.75,1.79,0.01,0.02
2021,5,4,17,16.67,15.55,16.11,0,0,-999,-999,-999,0,0,0,0,0
2021,5,4,18,16.57,15.41,15.99,0,0,-999,-999,-999,0,0,0,0,0
2021,5,4,19,16.49,15.25,15.87,0,0,-999,-999,-999,0,0,0,0,0
2021,5,4,20,16.37,15.08,15.73,0,0,-999,-999,-999,0,0,0,0,0
2021,5,4,21,16.32,14.96,15.64,0,0,-999,-999,-999,0,0,0,0,0
2021,5,4,22,16.19,14.89,15.54,0,0,-999,-999,-999,0,0,0,0,0
2021,5,4,23,16.06,14.82,15.44,0,0,-999,-999,-999,0,0,0,0,0
2021,5,5,0,15.94,14.75,15.34,0,0,-999,-999,-999,0,0,0,0,0
2021,5,5,1,15.89,14.69,15.29,0,0,-999,-999,-999,0,0,0,0,0
2021,5,5,2,15.9,14.63,15.26,0,0,-999,-999,-999,0,0,0,0,0
2021,5,5,3,15.9,14.58,15.24,0,0,-999,-999,-999,0,0,0,0,0
2021,5,5,4,15.93,14.58,15.26,0,0,-999,-999,-999,0,0,0,0,0
2021,5,5,5,15.98,14.63,15.3,0,0,-999,-999,-999,0,0,0,0,0
2021,5,5,6,16.07,14.79,15.43,5.7,6.27,0.24,0.03,88.99,1.3,2.52,0.2,0,0
2021,5,5,7,16.3,15.08,15.69,32.82,119.48,0.13,0.05,79.58,14.67,52.05,2.23,0.01,0.05
2021,5,5,8,16.55,15.32,15.94,94.53,291.4,0.2,0.05,69.09,43.92,131.4,6.59,0.08,0.38
2021,5,5,9,16.63,15.36,15.99,150.73,444.38,0.23,0.06,60.13,72.35,202.33,10.85,0.19,0.92
